variable,mu_c,CI_c_lower,CI_c_upper
41940,4064.7949428046045,4018.123102115492,4111.466783493716
41941,4064.7949428046045,4018.123102115492,4111.466783493716
41942,4064.7949428046045,4018.123102115492,4111.466783493716
41943,4064.7949428046045,4018.123102115492,4111.466783493716
41944,4064.7949428046045,4018.123102115492,4111.466783493716
41945,4064.7949428046045,4018.123102115492,4111.466783493716
41946,4064.7949428046045,4018.123102115492,4111.466783493716
41947,4064.7949428046045,4018.123102115492,4111.466783493716
41948,4064.7949428046045,4018.123102115492,4111.466783493716
41949,4064.7949428046045,4018.123102115492,4111.466783493716
41950,4064.7949428046045,4018.123102115492,4111.466783493716
41951,4064.7949428046045,4018.123102115492,4111.466783493716
41952,4064.7949428046045,4018.123102115492,4111.466783493716
41953,4064.7949428046045,4018.123102115492,4111.466783493716
41954,4064.7949428046045,4018.123102115492,4111.466783493716
41955,4064.7949428046045,4018.123102115492,4111.466783493716
41956,4064.7949428046045,4018.123102115492,4111.466783493716
41957,4064.7949428046045,4018.123102115492,4111.466783493716
41958,4064.7949428046045,4018.123102115492,4111.466783493716
41959,4064.7949428046045,4018.123102115492,4111.466783493716
41960,4064.7949428046045,4018.123102115492,4111.466783493716
41961,4064.7949428046045,4018.123102115492,4111.466783493716
41962,4064.7949428046045,4018.123102115492,4111.466783493716
41963,4064.7949428046045,4018.123102115492,4111.466783493716
41964,4064.7949428046045,4018.123102115492,4111.466783493716
41965,4064.7949428046045,4018.123102115492,4111.466783493716
41966,4064.7949428046045,4018.123102115492,4111.466783493716
41967,4064.7949428046045,4018.123102115492,4111.466783493716
41968,4064.7949428046045,4018.123102115492,4111.466783493716
41969,4064.7949428046045,4018.123102115492,4111.466783493716
41970,4064.7949428046045,4018.123102115492,4111.466783493716
41971,4064.7949428046045,4018.123102115492,4111.466783493716
41972,4064.7949428046045,4018.123102115492,4111.466783493716
41973,4064.7949428046045,4018.123102115492,4111.466783493716
41974,4064.7949428046045,4018.123102115492,4111.466783493716
41975,4064.356495617413,4018.1488542010934,4110.564137033733
41976,4064.356495617413,4018.1488542010934,4110.564137033733
41977,4064.356495617413,4018.1488542010934,4110.564137033733
41978,4064.356495617413,4018.1488542010934,4110.564137033733
41979,4064.356495617413,4018.1488542010934,4110.564137033733
41980,4064.356495617413,4018.1488542010934,4110.564137033733
41981,4064.356495617413,4018.1488542010934,4110.564137033733
41982,4064.356495617413,4018.1488542010934,4110.564137033733
41983,4064.356495617413,4018.1488542010934,4110.564137033733
41984,4064.356495617413,4018.1488542010934,4110.564137033733
41985,4064.356495617413,4018.1488542010934,4110.564137033733
41986,4064.356495617413,4018.1488542010934,4110.564137033733
41987,4064.356495617413,4018.1488542010934,4110.564137033733
41988,4064.356495617413,4018.1488542010934,4110.564137033733
41989,4064.356495617413,4018.1488542010934,4110.564137033733
41990,4062.9577091364285,4014.5026260317477,4111.41279224111
41991,4062.9577091364285,4014.5026260317477,4111.41279224111
41992,4062.9577091364285,4014.5026260317477,4111.41279224111
41993,4062.9577091364285,4014.5026260317477,4111.41279224111
41994,4062.9577091364285,4014.5026260317477,4111.41279224111
41995,4062.9577091364285,4014.5026260317477,4111.41279224111
41996,4062.9577091364285,4014.5026260317477,4111.41279224111
41997,4062.9577091364285,4014.5026260317477,4111.41279224111
41998,4062.9577091364285,4014.5026260317477,4111.41279224111
41999,4062.9577091364285,4014.5026260317477,4111.41279224111
42000,4062.9577091364285,4014.5026260317477,4111.41279224111
42001,4062.9577091364285,4014.5026260317477,4111.41279224111
42002,4062.9577091364285,4014.5026260317477,4111.41279224111
42003,4062.9577091364285,4014.5026260317477,4111.41279224111
42004,4062.9577091364285,4014.5026260317477,4111.41279224111
42005,4062.9577091364285,4014.5026260317477,4111.41279224111
42006,4062.9577091364285,4014.5026260317477,4111.41279224111
42007,4062.9577091364285,4014.5026260317477,4111.41279224111
42008,4062.9577091364285,4014.5026260317477,4111.41279224111
42009,4062.9577091364285,4014.5026260317477,4111.41279224111
42010,4062.9577091364285,4014.5026260317477,4111.41279224111
42011,4062.9577091364285,4014.5026260317477,4111.41279224111
42012,4062.9577091364285,4014.5026260317477,4111.41279224111
42013,4062.9577091364285,4014.5026260317477,4111.41279224111
42014,4062.4063828079106,4014.500951338564,4110.311814277257
42015,4062.4063828079106,4014.500951338564,4110.311814277257
42016,4062.4063828079106,4014.500951338564,4110.311814277257
42017,4062.4063828079106,4014.500951338564,4110.311814277257
42018,4062.4063828079106,4014.500951338564,4110.311814277257
42019,4062.4063828079106,4014.500951338564,4110.311814277257
42020,4062.4063828079106,4014.500951338564,4110.311814277257
42021,4062.4063828079106,4014.500951338564,4110.311814277257
42022,4062.4063828079106,4014.500951338564,4110.311814277257
42023,4062.4063828079106,4014.500951338564,4110.311814277257
42024,4062.4063828079106,4014.500951338564,4110.311814277257
42025,4062.4063828079106,4014.500951338564,4110.311814277257
42026,4062.4063828079106,4014.500951338564,4110.311814277257
42027,4062.2961895737462,4014.3331550386256,4110.259224108867
42028,4062.2961895737462,4014.3331550386256,4110.259224108867
42029,4062.2961895737462,4014.3331550386256,4110.259224108867
42030,4062.2961895737462,4014.3331550386256,4110.259224108867
42031,4062.2961895737462,4014.3331550386256,4110.259224108867
42032,4062.2961895737462,4014.3331550386256,4110.259224108867
42033,4062.2961895737462,4014.3331550386256,4110.259224108867
42034,4062.2961895737462,4014.3331550386256,4110.259224108867
42035,4062.2961895737462,4014.3331550386256,4110.259224108867
42036,4062.2961895737462,4014.3331550386256,4110.259224108867
42037,4062.2961895737462,4014.3331550386256,4110.259224108867
42038,4062.2961895737462,4014.3331550386256,4110.259224108867
42039,4062.2961895737462,4014.3331550386256,4110.259224108867
42040,4062.2961895737462,4014.3331550386256,4110.259224108867
42041,4062.2961895737462,4014.3331550386256,4110.259224108867
42042,4062.2961895737462,4014.3331550386256,4110.259224108867
42043,4062.2961895737462,4014.3331550386256,4110.259224108867
42044,4062.2961895737462,4014.3331550386256,4110.259224108867
42045,4062.2961895737462,4014.3331550386256,4110.259224108867
42046,4062.2961895737462,4014.3331550386256,4110.259224108867
42047,4062.2961895737462,4014.3331550386256,4110.259224108867
42048,4062.2961895737462,4014.3331550386256,4110.259224108867
42049,4062.2961895737462,4014.3331550386256,4110.259224108867
42050,4062.2961895737462,4014.3331550386256,4110.259224108867
42051,4061.5720151161813,4012.419433179749,4110.724597052613
42052,4061.5720151161813,4012.419433179749,4110.724597052613
42053,4061.5720151161813,4012.419433179749,4110.724597052613
42054,4061.5720151161813,4012.419433179749,4110.724597052613
42055,4061.5720151161813,4012.419433179749,4110.724597052613
42056,4061.5720151161813,4012.419433179749,4110.724597052613
42057,4061.5720151161813,4012.419433179749,4110.724597052613
42058,4061.5720151161813,4012.419433179749,4110.724597052613
42059,4061.5720151161813,4012.419433179749,4110.724597052613
42060,4061.5720151161813,4012.419433179749,4110.724597052613
42061,4061.5720151161813,4012.419433179749,4110.724597052613
42062,4061.5720151161813,4012.419433179749,4110.724597052613
42063,4061.5720151161813,4012.419433179749,4110.724597052613
42064,4061.5720151161813,4012.419433179749,4110.724597052613
42065,4061.5720151161813,4012.419433179749,4110.724597052613
42066,4061.5720151161813,4012.419433179749,4110.724597052613
42067,4061.5720151161813,4012.419433179749,4110.724597052613
42068,4061.5720151161813,4012.419433179749,4110.724597052613
42069,4061.5720151161813,4012.419433179749,4110.724597052613
42070,4061.5720151161813,4012.419433179749,4110.724597052613
42071,4061.5720151161813,4012.419433179749,4110.724597052613
42072,4061.5720151161813,4012.419433179749,4110.724597052613
42073,4061.5720151161813,4012.419433179749,4110.724597052613
42074,4061.5720151161813,4012.419433179749,4110.724597052613
42075,4061.5720151161813,4012.419433179749,4110.724597052613
42076,4061.5720151161813,4012.419433179749,4110.724597052613
42077,4061.5720151161813,4012.419433179749,4110.724597052613
42078,4061.5720151161813,4012.419433179749,4110.724597052613
42079,4061.5720151161813,4012.419433179749,4110.724597052613
42080,4061.5720151161813,4012.419433179749,4110.724597052613
42081,4061.5720151161813,4012.419433179749,4110.724597052613
42082,4061.5720151161813,4012.419433179749,4110.724597052613
42083,4061.5720151161813,4012.419433179749,4110.724597052613
42084,4061.5720151161813,4012.419433179749,4110.724597052613
42085,4061.5720151161813,4012.419433179749,4110.724597052613
42086,4061.5720151161813,4012.419433179749,4110.724597052613
42087,4061.5720151161813,4012.419433179749,4110.724597052613
42088,4061.5720151161813,4012.419433179749,4110.724597052613
42089,4061.5720151161813,4012.419433179749,4110.724597052613
42090,4061.5720151161813,4012.419433179749,4110.724597052613
42091,4061.5720151161813,4012.419433179749,4110.724597052613
42092,4061.5720151161813,4012.419433179749,4110.724597052613
42093,4061.5720151161813,4012.419433179749,4110.724597052613
42094,4061.5720151161813,4012.419433179749,4110.724597052613
42095,4061.5720151161813,4012.419433179749,4110.724597052613
42096,4061.5720151161813,4012.419433179749,4110.724597052613
42097,4061.5720151161813,4012.419433179749,4110.724597052613
42098,4061.5720151161813,4012.419433179749,4110.724597052613
42099,4061.5720151161813,4012.419433179749,4110.724597052613
42100,4061.5720151161813,4012.419433179749,4110.724597052613
42101,4061.5720151161813,4012.419433179749,4110.724597052613
42102,4061.5720151161813,4012.419433179749,4110.724597052613
42103,4061.5720151161813,4012.419433179749,4110.724597052613
42104,4061.5720151161813,4012.419433179749,4110.724597052613
42105,4061.5720151161813,4012.419433179749,4110.724597052613
42106,4061.5720151161813,4012.419433179749,4110.724597052613
42107,4061.5720151161813,4012.419433179749,4110.724597052613
42108,4061.5720151161813,4012.419433179749,4110.724597052613
42109,4059.5075200139354,4010.484508656374,4108.530531371496
42110,4059.5075200139354,4010.484508656374,4108.530531371496
42111,4058.069072826744,4009.195949213806,4106.942196439681
42112,4058.069072826744,4009.195949213806,4106.942196439681
42113,4058.069072826744,4009.195949213806,4106.942196439681
42114,4058.069072826744,4009.195949213806,4106.942196439681
42115,4058.069072826744,4009.195949213806,4106.942196439681
42116,4058.069072826744,4009.195949213806,4106.942196439681
42117,4058.069072826744,4009.195949213806,4106.942196439681
42118,4058.069072826744,4009.195949213806,4106.942196439681
42119,4058.069072826744,4009.195949213806,4106.942196439681
42120,4058.069072826744,4009.195949213806,4106.942196439681
42121,4058.069072826744,4009.195949213806,4106.942196439681
42122,4058.069072826744,4009.195949213806,4106.942196439681
42123,4058.069072826744,4009.195949213806,4106.942196439681
42124,4057.9759813384394,4009.0588240754137,4106.893138601466
42125,4057.9759813384394,4009.0588240754137,4106.893138601466
42126,4057.9759813384394,4009.0588240754137,4106.893138601466
42127,4057.9759813384394,4009.0588240754137,4106.893138601466
42128,4057.9759813384394,4009.0588240754137,4106.893138601466
42129,4057.9759813384394,4009.0588240754137,4106.893138601466
42130,4057.9759813384394,4009.0588240754137,4106.893138601466
42131,4057.9759813384394,4009.0588240754137,4106.893138601466
42132,4057.9759813384394,4009.0588240754137,4106.893138601466
42133,4057.9759813384394,4009.0588240754137,4106.893138601466
42134,4057.9759813384394,4009.0588240754137,4106.893138601466
42135,4057.9759813384394,4009.0588240754137,4106.893138601466
42136,4057.9759813384394,4009.0588240754137,4106.893138601466
42137,4057.9759813384394,4009.0588240754137,4106.893138601466
42138,4057.9759813384394,4009.0588240754137,4106.893138601466
42139,4057.9759813384394,4009.0588240754137,4106.893138601466
42140,4057.9759813384394,4009.0588240754137,4106.893138601466
42141,4057.9759813384394,4009.0588240754137,4106.893138601466
42142,4057.9759813384394,4009.0588240754137,4106.893138601466
42143,4057.9759813384394,4009.0588240754137,4106.893138601466
42144,4057.9759813384394,4009.0588240754137,4106.893138601466
42145,4057.9759813384394,4009.0588240754137,4106.893138601466
42146,4057.9759813384394,4009.0588240754137,4106.893138601466
42147,4057.9759813384394,4009.0588240754137,4106.893138601466
42148,4057.9759813384394,4009.0588240754137,4106.893138601466
42149,4057.9759813384394,4009.0588240754137,4106.893138601466
42150,4057.9759813384394,4009.0588240754137,4106.893138601466
42151,4057.223045400538,4008.2829558480507,4106.163134953025
42152,4057.223045400538,4008.2829558480507,4106.163134953025
42153,4057.223045400538,4008.2829558480507,4106.163134953025
42154,4057.223045400538,4008.2829558480507,4106.163134953025
42155,4057.223045400538,4008.2829558480507,4106.163134953025
42156,4057.223045400538,4008.2829558480507,4106.163134953025
42157,4057.223045400538,4008.2829558480507,4106.163134953025
42158,4057.223045400538,4008.2829558480507,4106.163134953025
42159,4057.223045400538,4008.2829558480507,4106.163134953025
42160,4057.223045400538,4008.2829558480507,4106.163134953025
42161,4057.223045400538,4008.2829558480507,4106.163134953025
42162,4057.223045400538,4008.2829558480507,4106.163134953025
42163,4057.223045400538,4008.2829558480507,4106.163134953025
42164,4057.223045400538,4008.2829558480507,4106.163134953025
42165,4057.223045400538,4008.2829558480507,4106.163134953025
42166,4057.223045400538,4008.2829558480507,4106.163134953025
42167,4057.223045400538,4008.2829558480507,4106.163134953025
42168,4057.223045400538,4008.2829558480507,4106.163134953025
42169,4057.223045400538,4008.2829558480507,4106.163134953025
42170,4057.223045400538,4008.2829558480507,4106.163134953025
42171,4057.223045400538,4008.2829558480507,4106.163134953025
42172,4057.223045400538,4008.2829558480507,4106.163134953025
42173,4057.223045400538,4008.2829558480507,4106.163134953025
42174,4057.223045400538,4008.2829558480507,4106.163134953025
42175,4057.223045400538,4008.2829558480507,4106.163134953025
42176,4057.223045400538,4008.2829558480507,4106.163134953025
42177,4057.223045400538,4008.2829558480507,4106.163134953025
42178,4057.223045400538,4008.2829558480507,4106.163134953025
42179,4057.223045400538,4008.2829558480507,4106.163134953025
